level_0	objid	redshift	redshift_error	ra_obj	dec_obj	snr_Ha	emline_flag	Par	index	zbest	emline_flag_best	cosmosra	cosmosdec	cosmosid	cosmosz	cosmoshst	cosmoszmed	cosmoszlow	cosmoszup
1962	1117.0	1.95724	0.0	150.166056	2.032765	8.818443804034581	2.0	Par052	1843	1.95724	2.0	150.16605316338698	2.0327678621303615	123374.0	3.2133	27.11204818183214	3.2133	3.0801	3.3632
1963	1184.0	1.75534	0.0	150.144809	2.033453	24.655172413793103	1.0	Par052	1844	1.75534	1.0	150.14480582285526	2.0334611985937774	122387.0	1.6656	25.359467051296114	1.6656	1.441	1.7031
1964	1189.0	1.80856	0.00012	150.158035	2.033539	31.724137931034484	1.0	Par052	1845	1.80856	1.0	150.158031641334	2.0335453314802803	123069.0	1.9889	24.392905325785602	1.9889	1.98	1.9996
1965	1213.0	0.63666	0.0	150.164124	2.033687	10.76	2.0	Par052	1846	0.63666	2.0	150.16412343307593	2.0336871773440537	123412.0	0.5636	23.80685179158709	0.5636	0.5282	0.5955
1966	1216.0	1.97732	0.0	150.145811	2.033851	6.6610169491525415	4.0	Par052	1847	1.97732	4.0	150.1458068609445	2.0338411119411446	122465.0	0.1196	26.74022580200215	0.1196	0.044	0.1818
1967	1240.0	3.32765	0.00118	150.135951	2.033969	-1.0	1.0	Par052	1848	3.32765	1.0	150.13594918771125	2.033964621322732	82415.0	0.6503	27.728988311642887	0.6503	0.175	0.9426
1968	1283.0	0.69296	0.0011	150.163265	2.034338	3.103448275862069	4.0	Par052	1849	0.69296	4.0	150.1632601868016	2.034337919645743	123446.0	0.9733	26.607363934271554	0.9733	0.7381	1.3954
1969	1288.0	1.51529	0.0	150.157009	2.03427	18.80952380952381	1.0	Par052	1850	1.51529	1.0	150.15700329474424	2.034268917001469	123116.0	1.4352	24.92518100972411	1.4352	1.4291	1.6996
1970	1298.0	2.06596	0.00048	150.152947	2.034423	8.4070796460177	1.0	Par052	1851	2.06596	1.0	150.15294595159818	2.0344282406377734	122925.0	2.2105	26.448510518663184	2.2105	2.095	2.2888
1971	1300.0	2.90778	0.00133	150.154998	2.034427	-1.0	3.0	Par052	1852	2.90778	3.0	150.15499323571282	2.0344226768165505	123017.0	2.5953	26.966818292919626	2.5953	0.5088	3.206
1972	1342.0	2.12656	0.00047	150.146969	2.034632	16.574074074074073	1.0	Par052	1853	2.12656	1.0	150.1469660067339	2.0346327125844472	122652.0	2.0424	25.311269444921344	2.0424	1.9954	2.082
1973	1368.0	2.06698	0.0	150.15296	2.034761	7.504587155963303	1.0	Par052	1854	2.06698	1.0	150.15295560019112	2.0347610120015744	122974.0	1.9367	25.684782241225545	1.9367	1.8508	2.0063
1974	1370.0	1.13947	0.0	150.14296	2.034821	23.35766423357664	1.0	Par052	1855	1.13947	1.0	150.14295966016508	2.0348270331445866	82883.0	1.0402	25.649555504851897	1.0402	1.0175	1.1167
1976	1386.0	1.92399	0.0	150.162612	2.035015	7.156398104265402	2.0	Par052	1857	1.92399	2.0	150.16260981530257	2.035013702617596	123508.0	4.3014	25.5184303064007	4.3014	4.2524	4.3528
1978	1396.0	1.69809	0.0	150.168499	2.032073	-1.0	3.0	Par052	1859	1.69809	3.0	150.16848750001074	2.0320706924332996	123742.0	1.6775	23.781765539388914	1.6775	1.67	1.6908
1979	1398.0	1.79334	0.0	150.138497	2.034812	13.578274760383389	1.0	Par052	1860	1.79334	1.0	150.13849727137634	2.034816237950695	82685.0	1.8011	23.83519729234125	1.8011	1.7509	1.8435
1980	1401.0	1.53054	0.0	150.156535	2.035001	-1.0	4.0	Par052	1861	1.53054	1.5	150.15653149333562	2.0350082084993546	123203.0	1.5027	24.25430639555172	1.5027	1.4902	1.51
1981	1430.0	3.07094	0.00016	150.139321	2.035212	-1.0	1.0	Par052	1862	3.07094	1.0	150.13931778004587	2.0352109652848194	82766.0	0.571	25.113477224189044	0.571	0.5582	0.5831
1983	1450.0	1.98443	0.00089	150.150695	2.035559	8.310055865921788	1.0	Par052	1864	1.98443	1.0	150.1506944349394	2.0355612185959604	122960.0	1.7973	27.454701728122878	1.7973	1.2073	2.1716
1984	1451.0	1.93155	0.00034	150.170085	2.035503	-1.0	1.0	Par052	1865	1.93155	1.0	150.17008169571827	2.0355031454535317	123984.0	1.9197	25.382923585202075	1.9197	1.844	1.9899
1985	1484.0	2.24254	0.00017	150.161272	2.035308	110.65989847715736	1.0	Par052	1866	2.24254	1.0	150.1612689233398	2.035305534668392	123520.0	2.383	23.907354872222022	2.383	2.3645	2.4152
1986	1485.0	2.32836	0.0	150.161345	2.03551	14.177215189873415	1.0	Par052	1867	2.32836	1.0	150.16134140052068	2.035503491237689	123521.0	2.2298	25.26975024191586	2.2298	1.4025	2.6051
1987	1504.0	2.06698	0.0	150.136883	2.035806	27.816901408450704	1.0	Par052	1868	2.06698	1.0	150.1368808754515	2.0358093271905626	82730.0	2.0496	24.305205223068764	2.0496	2.0394	2.0605
1988	1528.0	2.12538	0.00027	150.153883	2.036032	8.615863141524105	1.0	Par052	1869	2.12538	1.0	150.15387780305343	2.0360317023273646	123200.0	2.3135	26.216583340738442	2.3135	2.1426	2.3222
1991	1559.0	2.33231	0.0003	150.132888	2.036342	10.641975308641976	1.0	Par052	1871	2.33231	1.0	150.13288022922958	2.036351570686693	82597.0	2.3064	26.183221748063374	2.3064	2.3	2.3264
1993	1563.0	0.74024	0.00081	150.144114	2.036312	7.073170731707317	4.0	Par052	1872	0.74024	1.5	150.14411232731376	2.0363194426227453	83144.0	0.7709	24.941982298435512	0.7709	0.7298	0.8084
1994	1572.0	0.81177	0.0	150.16935	2.036219	23.454545454545457	4.0	Par052	1873	0.81177	1.5	150.16935294698402	2.0362155708826206	124077.0	0.84	23.737052406900204	0.84	0.8332	0.85
1995	1593.0	2.10774	0.0	150.139918	2.036619	6.530920060331826	2.0	Par052	1874	2.10774	2.0	150.13991259022742	2.036618001132173	108347.0	7.183	30.479885879937008	7.183	0.1088	7.6173
1996	1601.0	2.08707	0.0	150.154671	2.036529	4.491228070175438	4.0	Par052	1875	2.08707	1.5	150.15466806143115	2.036531718529374	123322.0	2.2651	25.849948487598677	2.2651	2.1817	2.3147
1997	1622.0	1.98775	0.0	150.165263	2.036837	13.015873015873016	1.0	Par052	1876	1.98775	1.0	150.16526087770532	2.036838593209028	123923.0	1.9457	25.741016323484054	1.9457	1.8907	2.0106
1998	1631.0	0.59938	0.00031	150.159374	2.036784	19.356846473029044	1.0	Par052	1877	0.59938	1.0	150.15937006595001	2.0367853887555376	123622.0	0.5984	23.162245145566366	0.5984	0.59	0.6092
1999	1679.0	1.95096	0.0	150.148888	2.036923	41.29032258064516	1.0	Par052	1878	1.95096	1.0	150.14888009318145	2.0369269132352867	123134.0	1.4104	25.13480876979495	1.4104	1.4011	1.42
2000	1681.0	1.17709	0.00076	150.137354	2.037269	17.22222222222222	1.0	Par052	1879	1.17709	1.0	150.13735078017174	2.0372669302429647	82952.0	1.1022	25.361247833973266	1.1022	1.0499	1.1543
2001	1703.0	1.84595	0.0	150.161754	2.037456	10.098522167487683	1.0	Par052	1880	1.84595	1.0	150.16175183723243	2.037456105545098	123851.0	1.4396	24.656166661850534	1.4396	1.4207	1.5571
2002	1739.0	2.73776	0.0	150.141816	2.037874	-1.0	3.0	Par052	1881	2.73776	3.0	150.14181025917782	2.037879041594184	108480.0	0.8465	28.364533417480505	0.8465	0.1214	2.3606
2003	1779.0	1.36881	0.0	150.158102	2.038171	7.739726027397261	2.0	Par052	1882	1.36881	2.0	150.15810093344012	2.038170522382438	123727.0	1.2778	25.13101116435191	1.2778	1.2441	1.3196
2004	1801.0	0.74916	0.00032	150.142926	2.037946	15.620641562064156	1.0	Par052	1883	0.74916	1.0	150.14292767640507	2.0379520323055735	83398.0	0.7528	21.74695182497517	0.7528	0.7206	0.76
2005	1809.0	1.41226	0.0	150.139715	2.038283	46.60493827160494	1.0	Par052	1884	1.41226	1.0	150.13971290940117	2.0382867825052693	83227.0	1.3427	23.329314182122552	1.3427	1.3173	1.3575
2006	1817.0	0.7544	0.0	150.148367	2.038446	3.368	2.0	Par052	1885	0.7544	2.0	150.14836514228077	2.038449848746841	123267.0	0.718	24.144924653412282	0.718	0.71	0.7307
2007	1823.0	2.18735	0.00102	150.141077	2.038621	16.644444444444442	4.0	Par052	1886	2.18735	4.0	150.14107841874164	2.038627892945296	108515.0	-99.0	27.99501336415354	0.4619	0.1076	0.7499
2008	1839.0	0.84816	0.0	150.140075	2.038617	6.443719412724306	1.0	Par052	1887	0.84816	1.0	150.14006875976048	2.038619897424223	83280.0	0.7262	25.517124886863787	0.7262	0.7039	0.7784
2009	1840.0	0.80543	0.0	150.136151	2.038031	0.4785522788203754	4.0	Par052	1888	0.80543	1.5	150.13615014675165	2.0380326085351865	82995.0	0.8052	24.15413754063858	0.8052	0.7938	0.8678
2010	1876.0	2.22577	0.00038	150.155216	2.038935	8.395657418576599	1.0	Par052	1889	2.22577	1.0	150.1552142316315	2.0389355961696123	123684.0	2.2898	25.03431146637933	2.2898	2.2653	2.3068
2011	1888.0	1.33676	0.00069	150.15201	2.039088	9.734299516908212	2.0	Par052	1890	1.33676	2.0	150.1520076074005	2.0390914727684457	123540.0	3.0447	27.903127298547346	3.0447	0.9177	3.2313
2012	1898.0	1.54271	0.0	150.159283	2.038778	-1.0	4.0	Par052	1891	1.54271	1.5	150.15928261063766	2.038773491285035	123939.0	1.5233	24.484055380958438	1.5233	1.4905	1.5515
2014	1913.0	1.08056	0.0	150.16476	2.039128	5.094736842105263	4.0	Par052	1893	1.08056	4.0	150.1647567918128	2.03912490468748	124235.0	6.7736	28.55079776322966	6.7736	6.6557	6.936
2015	1944.0	3.03871	0.00183	150.165767	2.03948	-1.0	2.0	Par052	1894	3.03871	2.0	150.16576541924925	2.03947811308877	124333.0	2.8755	27.265740515586447	2.8755	1.8896	3.1316
2017	1949.0	1.35506	0.0	150.16181	2.039236	7.455621301775148	2.0	Par052	1896	1.35506	2.0	150.16180901158324	2.0392308890027637	124124.0	1.2823	23.342568362843735	1.2823	1.2172	1.3045
2018	1955.0	1.86334	0.0	150.13596	2.039494	7.120967741935484	1.0	Par052	1897	1.86334	1.0	150.13595214382235	2.039492740933574	83168.0	1.8361	25.934829046752668	1.8361	1.692	2.0025
2019	1963.0	2.13615	0.00025	150.159986	2.039609	5.0	1.0	Par052	1898	2.13615	1.0	150.16001808171643	2.0396108050549624	124045.0	0.0974	26.90555995540299	0.0974	0.0318	2.0274
2020	1967.0	2.0345	0.00225	150.172057	2.039457	-1.0	1.0	Par052	1899	2.0345	1.0	150.17202087412258	2.039434572795431	124679.0	3.0478	24.442277234809843	3.0478	3.0226	3.1013
2021	1974.0	4.26625	0.0	150.14344	2.039602	-1.0	4.0	Par052	1900	4.26625	1.5	150.143435984981	2.039603121823644	83603.0	4.3003	25.652487442306153	4.3003	4.1495	4.4458
2022	1978.0	2.26327	0.00019	150.165646	2.039722	38.18181818181818	2.0	Par052	1901	2.26327	2.0	150.1656392410551	2.0397234995693596	124357.0	0.6016	29.566001043396216	0.6016	0.245	1.8929
2023	2020.0	3.12131	0.0	150.164489	2.039512	-1.0	1.0	Par052	1902	3.12131	1.0	150.16448743671847	2.0395060368946742	124288.0	3.1183	24.679290679946774	3.1183	3.0767	3.1579
2025	2060.0	2.76315	0.0	150.167125	2.04035	-1.0	2.0	Par052	1904	2.76315	2.0	150.16711995853086	2.040348072451373	124523.0	0.7038	27.19962752200168	0.7038	0.1799	2.3352
2026	2065.0	3.02677	0.0	150.166561	2.040277	-1.0	1.0	Par052	1905	3.02677	1.0	150.166555934776	2.0402759778335016	124500.0	3.3354	25.117546327512123	3.3354	3.2529	3.4153
2027	2066.0	1.36174	0.0	150.162189	2.040303	22.857142857142858	1.0	Par052	1906	1.36174	1.0	150.16218278400547	2.040296994148396	124272.0	1.3197	25.47907275281924	1.3197	1.2617	1.3641
2028	2068.0	1.26497	0.0	150.163095	2.040189	10.885416666666666	4.0	Par052	1907	1.26497	1.5	150.16309171841604	2.040186987321387	124323.0	1.1698	24.111568108430937	1.1698	1.1547	1.2167
2029	2077.0	1.14334	0.0	150.158391	2.040356	6.932835820895523	1.0	Par052	1908	1.14334	1.0	150.15838665348107	2.0403577947084184	124088.0	1.1434	24.07602795296626	1.1434	1.0637	1.1568
2032	2131.0	1.38349	0.0	150.164551	2.04072	18.617021276595747	1.0	Par052	1911	1.38349	1.0	150.16454743050244	2.0407172371603695	124464.0	1.3431	24.143814211387213	1.3431	1.3208	1.3583
2033	2133.0	1.8457	0.0	150.138908	2.040749	13.058252427184469	1.0	Par052	1912	1.8457	1.0	150.13890994811072	2.040753839992721	83539.0	1.7815	24.905198585943378	1.7815	1.7272	1.8592
2034	2170.0	1.34543	0.00171	150.157359	2.040676	7.8544061302682	2.0	Par052	1913	1.34543	2.0	150.15735744445988	2.0406819878185205	124136.0	1.2911	24.774998260221896	1.2911	1.2241	1.3427
2035	2171.0	2.09425	0.0	150.157305	2.040977	1.507936507936508	3.0	Par052	1914	2.09425	3.0	150.15730892301298	2.040969891997107	124137.0	0.5184	25.666664689754498	0.5184	0.4791	2.2605
2036	2206.0	1.17712	0.0	150.151656	2.041361	0.8448275862068966	4.0	Par052	1915	1.17712	1.5	150.15165045626784	2.0413707372616106	123876.0	1.1419	25.311912416673167	1.1419	1.0746	1.1914
2037	2216.0	2.21496	0.00051	150.146854	2.041502	5.857740585774059	1.0	Par052	1916	2.21496	1.0	150.1468418718196	2.0415075595979424	123621.0	2.1739	27.189714386049488	2.1739	1.4371	2.3054
2038	2235.0	1.85595	0.0	150.168996	2.041448	3.977272727272728	4.0	Par052	1917	1.85595	1.5	150.16899516117826	2.041427135494281	124740.0	1.9066	25.776651605756314	1.9066	1.7825	2.0744
2039	2243.0	0.82601	0.0	150.15323	2.041534	7.768595041322314	1.0	Par052	1918	0.82601	1.0	150.15323214770746	2.0415318424498374	123978.0	0.84	25.16772488809248	0.84	0.83	0.849
2040	2248.0	1.92968	0.00107	150.143527	2.041691	3.659491193737769	1.0	Par052	1919	1.92968	1.0	150.14352746859922	2.041696082237331	83853.0	1.8898	27.608917975890137	1.8898	1.7326	2.0109
2041	2255.0	1.94389	0.0	150.139604	2.041445	10.608695652173912	2.0	Par052	1920	1.94389	2.0	150.13959965787657	2.0414519693441755	83667.0	1.8094	25.087218064871266	1.8094	1.7691	1.8542
2042	2296.0	2.20144	0.0	150.147861	2.041996	-1.0	2.0	Par052	1921	2.20144	2.0	150.14786711059045	2.041991975427822	123743.0	2.099	26.42587949104872	2.099	1.9296	2.2456
2043	2310.0	2.27671	0.0017	150.148862	2.04208	6.140845070422535	4.0	Par052	1922	2.27671	1.5	150.1488592869874	2.0420838732317548	123809.0	2.1063	27.305190765247012	2.1063	1.1112	2.6393
2044	2332.0	1.14491	0.00095	150.171805	2.042238	11.538461538461537	1.0	Par052	1923	1.14491	1.0	150.1718014937597	2.0422393982557523	124987.0	0.9895	26.081397256626534	0.9895	0.7803	1.0718
2045	2334.0	2.91662	0.00065	150.153519	2.042259	-1.0	1.0	Par052	1924	2.91662	1.0	150.15351688369282	2.0422649658398098	124104.0	2.833	25.939201535436442	2.833	2.7319	2.9247
2046	2361.0	1.36881	0.0	150.166455	2.04243	37.07547169811321	1.0	Par052	1925	1.36881	1.0	150.16644962960555	2.0424261670162798	124753.0	1.3261	24.540986023273526	1.3261	1.2839	1.3617
2047	2368.0	3.04745	0.0	150.165392	2.042488	-1.0	1.0	Par052	1926	3.04745	1.0	150.16538591712393	2.0424835224754108	124717.0	3.0476	25.76124138524731	3.0476	3.0131	3.1089
2048	2391.0	2.11666	0.0	150.151124	2.042525	22.21153846153846	1.0	Par052	1927	2.11666	1.0	150.15111953980656	2.042528991849275	124023.0	2.1319	24.923113934647855	2.1319	2.059	2.2278
2049	2392.0	1.77641	0.00207	150.156997	2.042412	3.970149253731344	1.0	Par052	1928	1.77641	1.0	150.15699166672385	2.0424117102009127	124317.0	1.82	24.8101360970372	1.82	1.7496	1.9098
2050	2409.0	2.02393	0.00044	150.1372	2.042778	20.969855832241155	1.0	Par052	1929	2.02393	1.0	150.13719872387026	2.0427733561308843	83708.0	1.3235	27.542294709660755	1.3235	0.2589	2.597
2051	2440.0	3.07702	0.00057	150.152343	2.043063	-1.0	1.0	Par052	1930	3.07702	1.0	150.15233927878572	2.043061292674802	124147.0	3.1174	25.83421350075669	3.1174	3.0295	3.2334
2052	2454.0	1.38303	0.0	150.161902	2.042978	15.039370078740156	1.0	Par052	1931	1.38303	1.0	150.16189896534408	2.0429754346381372	124640.0	1.3398	24.798317098507205	1.3398	1.2732	1.3725
2053	2460.0	1.38349	0.0	150.157102	2.043187	6.971698113207547	1.0	Par052	1932	1.38349	1.0	150.15709958211653	2.043189604134547	124406.0	-99.0	26.997402184942946	1.0059	1.0	1.0298
2054	2470.0	1.8457	0.0	150.138921	2.043193	15.306122448979592	1.0	Par052	1933	1.8457	1.0	150.13891583259675	2.0431977429079784	83839.0	1.8006	24.89672480736026	1.8006	1.7463	1.8627
2055	2485.0	1.16148	0.00032	150.137715	2.043057	23.093922651933703	1.0	Par052	1934	1.16148	1.0	150.13771742135154	2.0430599138684626	83784.0	1.1898	22.97254930138148	1.1898	1.18	1.1969
2056	2507.0	2.24676	0.00128	150.137442	2.043577	9.420289855072465	4.0	Par052	1935	2.24676	4.0	150.13743805772285	2.0435771622212506	83805.0	0.6547	26.379194971190486	0.6547	0.5469	0.7556
2058	2518.0	1.19803	0.0	150.145596	2.043054	74.59807073954984	1.0	Par052	1937	1.19803	1.0	150.14559446604505	2.043062448738366	84207.0	-99.0	20.59663382286893	1.17	1.16	1.18
2059	2524.0	1.36174	0.0	150.163459	2.043613	26.126760563380284	1.0	Par052	1938	1.36174	1.0	150.16345588222643	2.0436133747286087	124774.0	1.3041	24.152392316264706	1.3041	1.2404	1.3276
2060	2548.0	1.15882	0.0	150.170731	2.04391	15.945945945945946	1.0	Par052	1939	1.15882	1.0	150.17073757374897	2.043915446186538	125137.0	1.057	25.070022683291885	1.057	1.039	1.1051
2061	2583.0	1.74554	0.0	150.140962	2.044191	30.37313432835821	1.0	Par052	1940	1.74554	1.0	150.14095764324216	2.0441969942044174	84058.0	1.779	24.639920293012246	1.779	1.7469	1.8284
2062	2588.0	1.9236	0.0	150.138271	2.044329	0.5271629778672031	2.0	Par052	1941	1.9236	2.0	150.13826921897396	2.0443309541911816	83938.0	1.8944	26.708861807413836	1.8944	1.7633	2.0151
2063	2600.0	2.76925	0.00051	150.142687	2.044177	-1.0	1.0	Par052	1942	2.76925	1.0	150.14268918946638	2.0441827033205517	84174.0	0.5618	25.653133234430193	0.5618	0.501	0.6797
2064	2601.0	2.76497	0.0	150.142811	2.044358	-1.0	3.0	Par052	1943	2.76497	3.0	150.14281085159988	2.044364772550148	84175.0	2.662	25.231905273954123	2.662	2.2047	2.7487
2065	2613.0	0.60612	0.00023	150.174732	2.044367	38.625	4.0	Par052	1944	0.60612	1.5	150.17472864038368	2.044365265767042	125427.0	0.5702	23.42211049750783	0.5702	0.5521	0.5871
2066	2627.0	0.85417	0.0	150.13911	2.044488	18.622754491017965	4.0	Par052	1945	0.85417	1.5	150.13911008913044	2.044496142007376	84003.0	0.8273	24.5067443325016	0.8273	0.8138	0.8619
2067	2632.0	2.75467	0.0	150.14462	2.044492	-1.0	2.0	Par052	1946	2.75467	2.0	150.14461737716726	2.0444955171440427	84295.0	2.7352	25.715280034334995	2.7352	2.6737	2.8906
2068	2633.0	2.76028	0.00102	150.144699	2.044617	-1.0	2.0	Par052	1947	2.76028	2.0	150.1446893480309	2.044613424945214	84296.0	2.3761	25.914281627335424	2.3761	2.0761	2.6822
2069	2660.0	1.83256	0.00055	150.140075	2.044835	7.506702412868633	1.0	Par052	1948	1.83256	1.0	150.14006873415636	2.0448405854979237	84092.0	1.8913	26.354986366455975	1.8913	1.7571	2.0138
2070	2665.0	1.91686	0.0	150.144992	2.044804	9.01851851851852	2.0	Par052	1949	1.91686	2.0	150.144990262782	2.044809911611342	84355.0	4.1667	25.318116278023002	4.1667	4.1052	4.255
2071	2679.0	1.96392	0.0	150.15336	2.044983	7.272727272727273	4.0	Par052	1950	1.96392	4.0	150.153360630026	2.044980032092221	124476.0	3.4719	26.20804515090348	3.4719	3.4345	3.4995
2072	2682.0	2.25923	0.0	150.164776	2.044796	25.565217391304348	1.0	Par052	1951	2.25923	1.0	150.16477276001575	2.044794303433719	124993.0	2.122	24.88398333046272	2.122	2.1032	2.1366
2075	2689.0	1.26601	0.0003	150.150741	2.044908	31.41935483870968	1.0	Par052	1953	1.26601	1.0	150.1507331607605	2.0449027173946726	124350.0	1.2367	24.482612812829743	1.2367	1.2186	1.27
2076	2693.0	1.37291	0.00054	150.155539	2.043942	12.909090909090908	1.0	Par052	1954	1.37291	1.0	150.15552774271387	2.043940561722271	124466.0	1.3561	25.246352410928658	1.3561	1.3228	1.3947
2077	2739.0	0.74434	0.00038	150.155183	2.045139	24.3398392652124	2.0	Par052	1955	0.74434	2.0	150.15517777423435	2.045141191562299	124589.0	0.7295	24.21742456448195	0.7295	0.7189	0.7845
2078	2742.0	0.84816	0.0	150.159293	2.041463	29.44206008583691	4.0	Par052	1956	0.84816	1.5	150.15928701176907	2.041456589323726	124298.0	0.8302	24.25527780161376	0.8302	0.8231	0.84
2079	2744.0	0.73767	0.00028	150.159002	2.045053	25.25	1.0	Par052	1957	0.73767	1.0	150.15899175280657	2.045046199042043	124796.0	0.6615	22.709614711170882	0.6615	0.6508	0.6755
2080	2748.0	2.17866	0.0	150.169845	2.045478	4.359223300970874	4.0	Par052	1958	2.17866	4.0	150.16983439335445	2.045475436887603	149085.0	0.6117	27.670165844357406	0.6117	0.4348	0.7561
2081	2763.0	2.07287	0.0	150.161442	2.045497	16.153846153846153	1.0	Par052	1959	2.07287	1.0	150.16143953032778	2.045495441140528	124926.0	2.0556	25.255246060171665	2.0556	1.961	2.1941
2082	2771.0	0.63334	0.0	150.144533	2.045445	0.0013373983739837	4.0	Par052	1960	0.63334	1.5	150.14452796429953	2.0454458596312066	84458.0	0.5986	23.827336628531015	0.5986	0.5852	0.6119
2085	2819.0	1.30611	0.0	150.172261	2.045943	9.09090909090909	4.0	Par052	1963	1.30611	4.0	150.17226067323537	2.045943972531262	125505.0	2.4336	25.17535076293712	2.4336	2.3784	2.44
2086	2827.0	1.32104	0.0	150.162354	2.045965	12.888377445339472	1.0	Par052	1964	1.32104	1.0	150.1623457854766	2.0459686963023307	125014.0	1.3205	26.21980793553803	1.3205	1.2791	1.3666
2087	2832.0	1.15258	0.0	150.141287	2.045604	60.14760147601475	1.0	Par052	1965	1.15258	1.0	150.14128650450928	2.0456178553373974	84317.0	1.2829	22.784314525668982	1.2829	1.2613	1.294
2088	2834.0	1.21695	0.00039	150.166859	2.045999	23.809523809523814	1.0	Par052	1966	1.21695	1.0	150.16686094194998	2.045997749465867	125236.0	1.19	25.742906290661438	1.19	1.1775	1.2026
2089	2839.0	1.87802	0.00019	150.137373	2.045923	43.61924686192469	1.0	Par052	1967	1.87802	1.0	150.13737064274326	2.04592527587089	84118.0	1.8952	24.19531345667627	1.8952	1.8425	1.9481
2090	2849.0	1.41043	0.00172	150.145217	2.046113	9.779411764705882	1.0	Par052	1968	1.41043	1.0	150.1452172956732	2.046113513081166	84580.0	1.3355	25.760248525342035	1.3355	1.2358	1.4003
2091	2852.0	1.18488	0.0	150.14965	2.045993	9.215017064846418	1.0	Par052	1969	1.18488	1.0	150.14965724936445	2.045990635303888	124453.0	1.1104	23.792537547432765	1.1104	1.0404	1.1857
2092	2862.0	3.28792	0.00129	150.156024	2.046299	-1.0	2.0	Par052	1970	3.28792	2.0	150.1560253071212	2.0462990253131097	124754.0	3.2825	28.064761231647278	3.2825	3.239	3.3554
2093	2868.0	3.1895	0.0	150.168191	2.04635	-1.0	3.0	Par052	1971	3.1895	3.0	150.16819125039882	2.046347417584866	125355.0	0.573	28.197365737528102	0.573	0.2695	0.745
2094	2888.0	0.85417	0.0	150.157394	2.0463	6.368159203980099	1.0	Par052	1972	0.85417	1.0	150.15738756338536	2.046292128519608	124855.0	0.8323	23.673059287270096	0.8323	0.8216	0.84
2095	2890.0	2.12738	0.00066	150.15331	2.046237	6.51	1.0	Par052	1973	2.12738	1.0	150.1533152617036	2.0462328813308295	124638.0	2.1478	25.739175701334062	2.1478	2.0527	2.2674
2096	2911.0	1.22777	0.00138	150.161812	2.046619	4.676850763807285	4.0	Par052	1974	1.22777	1.5	150.1618096118458	2.0466170903550287	125072.0	1.2585	26.45211219645443	1.2585	1.1577	1.3179
2097	2928.0	1.99134	0.0	150.170796	2.046826	7.657550535077289	2.0	Par052	1975	1.99134	2.0	150.17079506379812	2.0468261468453397	149211.0	0.5974	28.68053773954507	0.5974	0.1598	2.3685
2098	2939.0	1.79528	0.0	150.150911	2.046801	18.97959183673469	1.0	Par052	1976	1.79528	1.0	150.15090883506463	2.046799430237552	124593.0	1.9019	25.234142605975833	1.9019	1.7895	1.9813
2099	2965.0	0.80678	0.00169	150.172285	2.046782	5.287769784172662	4.0	Par052	1977	0.80678	1.5	150.17227639976622	2.0467624867982703	125651.0	0.7304	24.705134019589373	0.7304	0.7174	0.7492
2100	2980.0	2.25574	0.00059	150.146005	2.047224	4.482306684141546	2.0	Par052	1978	2.25574	2.0	150.14600483099468	2.047225318563788	84758.0	2.2444	26.73657344585154	2.2444	2.053	2.3382
2101	2988.0	2.77334	0.0	150.147376	2.047054	-1.0	1.0	Par052	1979	2.77334	1.0	150.14737575489232	2.0470528412737066	84819.0	2.7298	25.89138552600395	2.7298	2.6973	2.7787
2102	3007.0	3.28278	0.0	150.14643	2.047413	-1.0	2.0	Par052	1980	3.28278	2.0	150.14643105190862	2.0474145111047575	84825.0	4.1942	26.93146259451311	4.1942	1.0537	4.6076
2103	3017.0	2.11034	0.00042	150.152213	2.047134	19.488188976377952	1.0	Par052	1981	2.11034	1.0	150.15220858344014	2.0471349768760447	124727.0	2.1813	24.238617906720755	2.1813	2.1132	2.249
2105	3031.0	1.1937	0.00066	150.173675	2.047449	19.375	2.0	Par052	1983	1.1937	2.0	150.17367347388767	2.0474495066047407	125813.0	1.1809	24.32266272633499	1.1809	1.1726	1.19
2106	3051.0	0.80025	0.00107	150.171012	2.047552	13.609022556390975	4.0	Par052	1984	0.80025	1.5	150.1710099984451	2.047550629641141	125675.0	0.7805	23.97304109088191	0.7805	0.7493	0.7971
2107	3055.0	1.24041	0.0	150.164808	2.047592	35.88785046728972	1.0	Par052	1985	1.24041	1.0	150.16480724038513	2.047593750422139	125378.0	1.1644	24.20644226354152	1.1644	1.146	1.2145
2108	3056.0	1.19666	0.0	150.164915	2.047665	16.47058823529412	1.0	Par052	1986	1.19666	1.0	150.16491230148668	2.047664410516221	125379.0	1.1509	24.53556779767416	1.1509	1.1386	1.16
2109	3072.0	2.07172	0.00139	150.156969	2.047738	7.196261682242991	1.0	Par052	1987	2.07172	1.0	150.15696666575022	2.0477417327497176	124994.0	0.129	25.630246091818027	0.129	0.0413	0.2045
2110	3099.0	2.04832	0.0	150.164926	2.047998	6.623376623376623	1.0	Par052	1988	2.04832	1.0	150.16492601628119	2.04799724114768	125409.0	2.2987	26.150588487029545	2.2987	2.0582	2.3901
2111	3103.0	2.0603	0.0	150.154055	2.048086	4.94949494949495	1.0	Par052	1989	2.0603	1.0	150.15405105659127	2.0480899366367193	148906.0	0.0833	29.352607540238086	0.0833	0.0243	1.6688
2115	3167.0	0.8997	0.0	150.159133	2.048413	16.36904761904762	1.0	Par052	1993	0.8997	1.0	150.15913079605366	2.0484131665805987	125177.0	0.8957	24.545526759361366	0.8957	0.8727	0.9272
