level_0	objid	redshift	redshift_error	ra_obj	dec_obj	snr_Ha	emline_flag	Par	index	cosmosra	cosmosdec	cosmosid	cosmosz	cosmoshst	cosmoszmed	cosmoszlow	cosmoszup	cosmos2020ra	cosmos2020dec	cosmos2020id	cosmos2020z	cosmos2020hst	cosmos2020zlow	cosmos2020zup
361	2956.0	1.08873	0.0	150.689163	2.139125	58.1858407079646	2.0	Par006	332	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.68915374839867	2.139121996376792	752917.0	1.0953	22.412614822387695	1.0796	1.1068
362	2958.0	1.47112	0.0	150.678409	2.139196	6.679841897233202	4.0	Par006	333	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.67842360719442	2.1391882824159856	750398.0	2.0837	26.791261672973633	1.3787	2.6813
363	3019.0	1.44871	0.0	150.691968	2.139732	6.067796610169491	1.0	Par006	334	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.69200613679422	2.1396912055341897	751343.0	1.391	24.546884536743164	1.2751	1.4474
367	3077.0	1.07001	0.0	150.677584	2.139437	38.59090909090909	1.0	Par006	338	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.6775698730338	2.1394532748990067	750483.0	1.072	24.459556579589844	1.0392	1.0931
369	3122.0	0.7885	0.0001	150.691373	2.140657	68.27586206896551	4.0	Par006	340	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.69137737810954	2.1406634510057585	752524.0	0.3328	24.513837814331055	0.3219	0.3456
371	3198.0	1.14007	0.00141	150.692149	2.14124	5.372168284789644	1.0	Par006	342	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.69214784087237	2.141243969584546	753074.0	1.1783	24.73212432861328	1.1285	1.2363
374	3227.0	1.39197	0.00099	150.659144	2.141552	8.36206896551724	4.0	Par006	345	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.6591258659888	2.1415400155918802	753357.0	2.3794	25.282384872436523	2.2473	2.5148
375	3263.0	1.07432	0.00141	150.666516	2.141868	8.473282442748092	4.0	Par006	346	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.666510724097	2.141851535197412	754140.0	2.8449	24.86322021484375	2.7719	2.9369
376	3293.0	1.09582	0.00046	150.667837	2.142233	11.65158371040724	1.0	Par006	347	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.66784680598818	2.142257653897339	753558.0	1.3245		0.845	1.969
379	3393.0	1.09568	0.00364	150.67434	2.142806	11.706422018348622	4.0	Par006	349	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.67432748832232	2.1428161118912117	756010.0	1.0846	22.76141929626465	1.0645	1.0988
380	3410.0	1.5273	0.0	150.686762	2.143138	6.2876254180602	1.0	Par006	350	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.6867685023718	2.1431508516209092	754780.0	0.4497	26.283124923706055	0.2555	0.5472
381	3435.0	1.19396	0.00048	150.665694	2.143127	24.56081081081081	4.0	Par006	351	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.665703049795	2.143126304429497	756018.0	1.1591	23.253015518188477	1.115	1.1812
383	3480.0	2.6634	0.0	150.66067	2.143827	-1.0	4.0	Par006	353	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.66068557645505	2.143843071929549	755878.0	0.1886	25.052932739257812	0.1515	0.2801
384	3542.0	1.78693	0.0	150.672472	2.144408	-1.0	2.0	Par006	354	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.6724717650318	2.1444164455023196	755929.0	1.9238	26.040687561035156	1.7189	2.2129
385	3566.0	1.11633	0.00124	150.669899	2.144603	6.900269541778975	1.0	Par006	355	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.66993207461883	2.144616858603707	756511.0	1.1091	26.339847564697266	1.0391	1.1965
386	3630.0	1.05762	0.0	150.681057	2.145446	5.211956521739131	2.0	Par006	356	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.68103337980375	2.145507870473634	757688.0	0.9622	26.926219940185547	0.868	1.0543
387	3733.0	1.8287	0.0009	150.658236	2.146308	-1.0	1.0	Par006	357	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.65823366018367	2.1462830241046373	758499.0	1.9709	25.841772079467773	1.8314	2.0875
388	3747.0	1.07107	0.0001	150.667699	2.146546	82.23214285714285	4.0	Par006	358	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.66770274856725	2.1465518759765807	759237.0	1.0804	24.351675033569336	1.0523	1.1017
389	3781.0	0.91213	0.00074	150.673559	2.146	12.847457627118642	4.0	Par006	359	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.67360869331478	2.1459975028652245	758344.0	0.9148	24.71656608581543	0.898	0.9398
391	3855.0	0.92137	0.0	150.679166	2.147503	14.642857142857144	4.0	Par006	361	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.6791561736822	2.1474901859292532	761096.0	0.8766	22.754966735839844	0.8301	0.9081
392	3930.0	1.22579	0.00067	150.669173	2.14854	14.999999999999998	2.0	Par006	362	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.66916337740312	2.148556515794861	760356.0	0.3905	25.185834884643555	0.3159	0.4146
394	3950.0	2.00572	0.0	150.661368	2.149187	-1.0	2.0	Par006	364	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.66136306521773	2.149175096773878	761051.0	1.8941	26.433652877807617	1.6239	2.2198
396	4006.0	1.4883	0.00032	150.665337	2.149806	22.659574468085104	4.0	Par006	366	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.6653087647533	2.149820066029455	762268.0	1.4521	25.296117782592773	1.4105	1.4863
397	4036.0	1.47753	0.0	150.668916	2.150725	11.626297577854672	4.0	Par006	367	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.66889100061124	2.1506772849598472	763681.0	1.401	25.10904884338379	1.2715	1.4595
398	4051.0	1.4279	0.00035	150.664138	2.150989	29.91150442477876	4.0	Par006	368	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.6641377160278	2.1509879673328096	763529.0	1.3557	27.40888023376465	1.2245	1.4951
400	4175.0	2.22452	0.0007	150.668701	2.153858	-1.0	2.0	Par006	370	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	150.66869930305913	2.153847009566801	768062.0	2.7209	26.010021209716797	2.325	3.0401
471	6.0	1.23579	0.00065	149.63278	2.201837	7.888040712468193	1.0	Par020	439	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.63278749877855	2.201831081619383	820890.0	1.2941	24.659828186035156	1.2313	1.3973
472	24.0	1.75564	0.0001699999999999	149.631035	2.203673	-1.0	1.0	Par020	440	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.6310433001462	2.2036712827665608	821279.0	1.8229	25.607608795166016	1.6968	1.9756
473	58.0	2.0812	0.00151	149.626597	2.204855	-1.0	1.0	Par020	441	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.62663944918688	2.2048201140115298	822591.0	2.1595	26.18480110168457	0.1934	2.494
474	77.0	2.07328	0.0	149.627957	2.205329	-1.0	1.0	Par020	442	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.62798103903395	2.205360190209041	823640.0	2.1289	25.271690368652344	1.9167	2.2894
475	83.0	2.04868	0.0	149.634691	2.205312	-1.0	1.0	Par020	443	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.63470493431953	2.2053095679704056	824087.0	2.0255	24.808515548706055	1.8907	2.1926
476	194.0	1.37785	0.00145	149.62558700000002	2.207828	5.346938775510204	2.0	Par020	444	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.6255848176609	2.2078323425617623	826173.0	3.3165	25.969173431396484	0.4689	3.5646
477	203.0	1.348	0.0	149.616652	2.207971	11.38888888888889	1.0	Par020	445	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.6166581337143	2.2079629533077285	826253.0	1.1807	25.461362838745117	1.1027	1.2981
479	232.0	0.88818	0.0005	149.62700800000002	2.2085220000000003	10.246085011185682	4.0	Par020	447	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.62703082235382	2.2085028043090964	826475.0	0.8681	27.00482940673828	0.5207	1.1991
480	258.0	1.36996	0.0009599999999999	149.628552	2.208762	4.363143631436314	2.0	Par020	448	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.6286278712533	2.208754681392767	828146.0	1.1344	25.00617027282715	1.0721	1.236
481	328.0	1.35524	0.0	149.62854199999998	2.209793	3.682432432432433	4.0	Par020	449	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.628549908144	2.209778882486009	827813.0	1.3337	26.678945541381836	1.1475	1.7997
484	452.0	2.14576	0.0003799999999999	149.627503	2.211426	-1.0	2.0	Par020	452	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.62751643520753	2.211400061897461	829627.0	1.9393	26.52264976501465	1.3629	2.3426
485	483.0	2.02381	0.0	149.62939	2.211588	-1.0	1.0	Par020	453	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.6294082626126	2.2115805731797975	830844.0	2.0799	24.560853958129883	2.0193	2.1413
486	518.0	1.20838	0.00125	149.613962	2.212025	5.641666666666667	4.0	Par020	454	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.6139532253364	2.212045687484923	830986.0		27.07291030883789	0.7904	1.7404
487	523.0	1.2069	0.00182	149.607388	2.2121	4.651162790697675	4.0	Par020	455	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.60740329066084	2.2121151672452273	830496.0			1.1315	2.1672
489	617.0	1.17964	0.0	149.617703	2.212923	7.536231884057972	1.0	Par020	457	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.61773078653493	2.212909653625321	831340.0		26.293607711791992	0.9997	1.5608
494	678.0	0.75011	0.0003	149.607627	2.2134270000000003	2.6369426751592355	4.0	Par020	462	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.607642796481	2.213411909665667	833101.0		25.114030838012695	0.3404	0.4129
495	697.0	1.88482	0.0003399999999999	149.619302	2.213479	-1.0	2.0	Par020	463	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.61927129292036	2.2134389797095197	833094.0	1.9693	24.610557556152344	1.8686	2.0282
496	736.0	2.10391	0.0	149.614106	2.213993	-1.0	1.0	Par020	464	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.6141219326698	2.2140064661183643	832610.0		25.39328384399414	1.7587	2.03
498	775.0	1.9491	0.00145	149.613552	2.214353	-1.0	2.0	Par020	465	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.61359164079602	2.2143586728439875	833028.0		27.082046508789062	1.7364	2.4725
500	824.0	1.99946	0.00059	149.627854	2.214678	-1.0	1.0	Par020	467	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.62784339084317	2.2146638169515582	833361.0	1.8678	24.8021183013916	1.7706	1.9525
501	838.0	0.62525	0.00078	149.630785	2.214795	8.301886792452832	2.0	Par020	468	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.63078669752912	2.2147708476189716	834548.0	0.6302	24.967891693115234	0.6021	0.6642
502	877.0	2.08181	0.00084	149.623835	2.215092	-1.0	2.0	Par020	469	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.62383333200447	2.215100891707549	834103.0	2.179	26.098278045654297	1.8579	2.3712
506	1010.0	0.7470600000000001	0.0003399999999999	149.627519	2.216387	3.4603174603174605	4.0	Par020	472	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.627512061496	2.2163859786046176	837521.0	0.6388	24.91278839111328	0.5845	0.6919
507	1011.0	1.16078	0.0	149.619563	2.216425	6.223076923076921	1.0	Par020	473	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.61955957181075	2.2164250137261132	835538.0	0.9982	25.26230812072754	0.869	1.0985
511	1065.0	0.67986	0.00089	149.638608	2.217142	8.92079207920792	4.0	Par020	476	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.63860837114407	2.217136457989931	836572.0	0.7137	25.74277687072754	0.6657	0.8715
512	1068.0	1.16037	0.00018	149.621748	2.217063	28.83435582822086	1.0	Par020	477	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.6217545644161	2.217060514290073	837072.0		24.207841873168945	0.9463	1.0185
513	1106.0	0.8543700000000001	0.00029	149.62643899999998	2.2173700000000003	33.94495412844036	4.0	Par020	478	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.6264732947602	2.2173368143804035	836421.0	1.1862	24.44158363342285	1.1652	1.2029
514	1131.0	1.20465	0.0009699999999999	149.612578	2.217581	9.526813880126182	2.0	Par020	479	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.61259536177744	2.2175826219864767	837541.0		24.612091064453125	2.5101	2.6335
515	1152.0	1.98994	0.0008699999999999	149.606804	2.217809	-1.0	1.0	Par020	480	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.60681841410883	2.217817104526144	838524.0		25.85590934753418	0.4254	2.134
516	1166.0	2.0920400000000003	0.00059	149.6121	2.217932	-1.0	1.0	Par020	481	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.61211561812672	2.217924197031625	837087.0		27.03725242614746	1.1451	1.8203
517	1218.0	2.14813	0.0019	149.637559	2.218344	-1.0	2.0	Par020	482	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.6375568803658	2.218353488807888	837520.0	0.2131	27.300617218017578	0.0781	0.4652
520	1237.0	1.06233	0.0004799999999999	149.62027	2.218429	10.434782608695652	1.0	Par020	484	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.6202644092119	2.2184059944082493	838564.0	1.1105	24.67411994934082	1.0751	1.2238
523	1257.0	0.82601	0.0	149.637523	2.218643	11.51595744680851	4.0	Par020	486	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.6375296952611	2.218632631254489	838263.0	0.9266	26.715625762939453	0.7027	1.0691
524	1303.0	0.69484	0.0013599999999999	149.636234	2.218955	6.01980198019802	4.0	Par020	487	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.63624245340011	2.2189495033412374	838364.0	0.7895	25.83098030090332	0.6844	0.8946
525	1366.0	0.79689	0.00047	149.628648	2.2194830000000003	11.517241379310349	4.0	Par020	488	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.62865371138304	2.2194799609750944	840326.0	0.8083	25.264963150024414	0.7379	0.873
531	1498.0	0.8694200000000001	0.0	149.641086	2.220802	14.075829383886257	4.0	Par020	493	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.64112217343205	2.220796014105952	841355.0	0.4124	25.448213577270508	0.3158	0.4501
533	1503.0	1.05544	0.00036	149.618719	2.220366	35.24355300859599	1.0	Par020	495	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.61872161325303	2.2203374097754423	844991.0		22.595733642578125	0.9704	0.9973
536	1525.0	1.4552	0.0006	149.639324	2.221042	3.5	4.0	Par020	498	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.63932026623493	2.2210464348711128	840568.0	1.4359	26.336071014404297	1.0899	1.97
537	1568.0	1.1739700000000002	0.00291	149.626444	2.22126	8.609625668449198	4.0	Par020	499	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.62645041941616	2.221252297203578	841397.0	1.1642	25.063247680664062	1.1128	1.2317
538	1583.0	1.84333	0.0018399999999999	149.623921	2.221392	-1.0	2.0	Par020	500	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.62392212506484	2.2214087905073376	841780.0	1.8726	25.040407180786133	1.7965	1.9507
540	1717.0	1.53316	0.0001199999999999	149.610297	2.222615	7.5	1.0	Par020	502	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.61029642158837	2.222619806256386	842715.0		26.037710189819336	1.373	1.9273
541	1817.0	1.5405	0.0	149.616457	2.223376	-1.0	2.0	Par020	503	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.61648051344025	2.223374147193059	843217.0		26.643030166625977	1.0336	1.396
542	1840.0	1.17307	0.00122	149.637126	2.223364	6.547368421052632	2.0	Par020	504	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.6371346486032	2.223356575591229	844782.0	1.1345	24.028160095214844	1.1048	1.1592
543	1843.0	2.32265	0.00171	149.64125	2.223516	-1.0	1.0	Par020	505	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.64125417223823	2.2235365111254226	843757.0	2.4803	24.81635856628418	2.4147	2.5714
544	1914.0	2.03862	0.00107	149.63878200000002	2.224079	-1.0	1.0	Par020	506	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.63878722718198	2.2240819947081243	844840.0	2.0092	25.50107765197754	1.8302	2.1895
545	1919.0	0.70175	0.0	149.61325	2.2241150000000003	3.5809523809523807	4.0	Par020	507	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.61325912860903	2.224112855406203	844942.0		24.29756736755371	0.6184	0.6795
546	1936.0	0.70734	0.0014199999999999	149.619442	2.224354	4.403292181069958	4.0	Par020	508	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.61944828479287	2.2243464829492976	844296.0	0.2218	26.29269790649414	0.0691	0.6222
548	1980.0	1.5273	0.0	149.60779	2.224565	8.741935483870968	1.0	Par020	510	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.60779330080652	2.224550545895182	844784.0		26.157020568847656	1.6649	2.135
549	2020.0	0.66208	0.0	149.611747	2.224937	4.794326241134751	4.0	Par020	511	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.61174401706975	2.2249402571061045	845415.0		25.31171417236328	0.6172	0.6975
550	2041.0	1.12051	0.0	149.617767	2.224986	60.33898305084747	1.0	Par020	512	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.61777444193146	2.2249869394138866	847191.0		24.02337074279785	1.1214	1.1565
552	2142.0	1.14995	0.00125	149.636629	2.225812	3.848920863309353	2.0	Par020	513	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.63667260984695	2.2258352863334805	846537.0	0.42	25.397058486938477	0.3078	0.739
553	2173.0	2.2837	0.00106	149.62915900000002	2.226143	-1.0	1.0	Par020	514	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.62921910006605	2.22614634529032	846632.0	2.663	25.822551727294922	2.5325	2.7795
554	2183.0	1.95923	0.0	149.616399	2.22628	-1.0	2.0	Par020	515	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.616433497794	2.2262555170453813	846489.0		26.955636978149414	1.3677	2.2642
555	2206.0	2.27883	0.0	149.618997	2.22633	-1.0	1.0	Par020	516	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.6190087253151	2.226334922600073	847986.0			2.4595	2.7428
556	2207.0	2.01113	0.00086	149.614123	2.226408	-1.0	1.0	Par020	517	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.61414366061535	2.2263601839918263	847234.0		25.73735237121582	1.7924	2.0178
557	2230.0	1.72635	0.0001899999999999	149.637182	2.226581	-1.0	1.0	Par020	518	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.63719015852408	2.2265704414513143	847445.0	1.6978	24.546756744384766	1.6516	1.7478
558	2264.0	1.99071	0.00115	149.608274	2.226968	-1.0	2.0	Par020	519	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.60828045689718	2.2269713457457185	847892.0			1.465	2.1485
559	2278.0	1.84591	0.0	149.607642	2.227039	-1.0	1.0	Par020	520	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.60765199993912	2.2270432103577322	847614.0		24.363868713378906	1.6894	1.9446
560	2296.0	1.17777	0.0	149.621313	2.227243	7.444444444444445	1.0	Par020	521	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.621304067185	2.227186248485639	848452.0		25.76703643798828	0.9374	1.0314
561	2304.0	1.22001	0.00015	149.616088	2.227345	23.88429752066116	1.0	Par020	522	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.61609914002017	2.2273378266813832	847857.0		25.731613159179688	0.8935	1.166
562	2309.0	1.2316200000000002	0.0	149.61742900000002	2.227306	8.380566801619434	1.0	Par020	523	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.61744352292067	2.22730786041242	849110.0		25.240800857543945	1.0182	1.1019
563	2324.0	1.18103	0.00049	149.60763400000002	2.227447	24.645161290322584	1.0	Par020	524	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.60763999157132	2.2274366627604936	851452.0		23.729419708251953	1.096	1.1884
564	2503.0	1.15152	0.00179	149.617736	2.229257	3.6859504132231407	2.0	Par020	525	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.61775045099188	2.2292659373193424	850574.0		26.709596633911133	0.7248	1.0277
565	2546.0	2.10219	0.00036	149.633629	2.229722	-1.0	1.0	Par020	526	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.63360990281018	2.2296418209787374	850826.0	2.2181	25.0417537689209	2.1301	2.3309
567	2578.0	1.96562	0.0017	149.629456	2.23	-1.0	1.0	Par020	528	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.62945792906336	2.229997021934483	851203.0	1.8479	24.974870681762695	1.7509	1.9785
568	2579.0	1.7264400000000002	0.00015	149.60726499999998	2.230108	-1.0	3.0	Par020	529	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.6072659738126	2.2301061856970574	851005.0		26.108034133911133	1.5808	1.8249
569	2613.0	0.79213	0.0007599999999999	149.633029	2.2301	15.055555555555555	4.0	Par020	530	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.6330207847723	2.2300967201779653	852075.0	0.794	24.1038875579834	0.7599	0.8247
570	2653.0	1.54558	0.0015199999999999	149.62811499999998	2.23061	-1.0	3.0	Par020	531	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.6281280729755	2.230608630973042	851858.0	1.535	25.281274795532227	1.4862	1.6043
572	2692.0	2.09919	0.0	149.621263	2.230799	-1.0	1.0	Par020	533	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.62126855918504	2.2308021111594685	852484.0	2.3586	24.572423934936523	2.284	2.4654
573	2749.0	0.5774	0.00276	149.617122	2.23125	4.908602150537635	4.0	Par020	534	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.6171231780571	2.231244263120529	852666.0	0.7391	24.771520614624023	0.6931	0.7826
575	2797.0	1.11021	0.00043	149.64442	2.231309	13.632812499999998	1.0	Par020	536	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.64445953055974	2.23137560044596	853486.0	1.1152	24.58357048034668	1.0764	1.1464
576	2829.0	1.06298	0.0	149.642874	2.231855	3.6282051282051286	4.0	Par020	537	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.64288483918384	2.231844493885762	852915.0	0.7887	25.712207794189453	0.714	0.8682
577	2859.0	0.64903	0.00081	149.634945	2.232009	7.608695652173915	2.0	Par020	538	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.63494938517064	2.2319928272987006	854258.0	0.639	23.83464813232422	0.6079	0.6701
578	2893.0	1.45226	0.0	149.614998	2.232356	1.811209439528024	4.0	Par020	539	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.61499801094786	2.2323387038842935	853333.0		26.79106330871582	1.4913	2.0278
580	2983.0	1.12088	0.00045	149.626458	2.233046	10.620525059665871	1.0	Par020	541	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.62646305152688	2.2330104290531287	854181.0	1.4503	26.4334774017334	1.1223	1.8018
581	3067.0	1.17198	0.0	149.61817299999998	2.233492	45.40389972144846	1.0	Par020	542	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.6181780537942	2.233482354176552	857370.0	1.169	22.988977432250977	1.1402	1.187
582	3083.0	1.44933	0.0	149.622217	2.23383	3.628571428571429	4.0	Par020	543	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.6222259508609	2.2337874350431264	855112.0	0.8684	26.675254821777344	0.5665	1.3361
583	3087.0	0.65927	0.0014199999999999	149.622736	2.233809	9.1044776119403	4.0	Par020	544	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.62274856943398	2.233811470347085	855160.0	1.0414	26.202985763549805	0.9228	1.1416
584	3112.0	1.42654	0.00027	149.64359199999998	2.2339830000000003	25.058823529411764	1.0	Par020	545	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.6435869146888	2.2339825851768946	856508.0	1.0847	24.146738052368164	1.0403	1.123
585	3150.0	1.12051	0.0	149.645088	2.234316	25.67251461988304	1.0	Par020	546	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.6450936426798	2.2343133658413503	857605.0	1.1267	24.06709861755371	1.1004	1.1497
586	3174.0	1.5273	0.0	149.608818	2.234661	0.0	4.0	Par020	547	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.6087947196802	2.234674859215132	856198.0		26.0176944732666	1.352	1.8588
587	3188.0	1.11954	0.00146	149.645016	2.234701	7.710280373831776	2.0	Par020	548	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	149.64501546549022	2.234688615695215	856204.0	1.2809	24.9453125	1.1761	1.4153
